Cap1,Cap2,Time,Distance
436,449,1343,3.60411266375048
436,255,1343,3.65555235187017
3008,3310,1343,3.83303209674852
3008,100,1343,2.02573027626196
3008,116,1343,3.61737507025749
3008,449,1343,2.29263263107292
3008,255,1343,2.16219878069547
3310,100,1343,3.74019832006272
3310,116,1343,0.69950027248029
3310,449,1343,3.54831054297676
