"","Cap1","Cap2","Time","Distance"
"153633",218,255,7349,3.05197560931316
"153638",376,218,7350,1.92194131876106
"153643",742,218,7350,1.98946589220549
"153647",436,218,7350,0.697222311654612
"153650",100,218,7350,2.78569863842735
"153652",116,218,7350,2.22324381821338
"153654",218,255,7350,3.11758368784904
"153659",376,218,7351,1.92943938120922
"153664",742,218,7351,1.97809399697006
"153668",436,218,7351,0.723258102940437
"153671",100,218,7351,2.76886959050964
"153673",116,218,7351,2.21162641457006
"153675",218,255,7351,3.1386231159259
"153680",376,218,7352,1.93135124673401
"153685",742,218,7352,1.97972713987282
"153689",436,218,7352,0.725486627009072
"153692",100,218,7352,2.76946407663089
"153694",116,218,7352,2.22924819903393
"153696",218,255,7352,3.13864014763152
"153701",376,218,7353,1.94930583928254
"153706",742,218,7353,1.97943102025532
"153710",436,218,7353,0.761481650841963
"153713",100,218,7353,2.75107352401731
"153715",116,218,7353,2.22204473309967
"153717",218,255,7353,3.15769740005441
"153722",376,218,7354,1.96795815836135
"153727",742,218,7354,1.99061854888098
"153731",436,218,7354,0.78302861967172
"153734",100,218,7354,2.75735051898539
"153736",116,218,7354,2.2389005178902
"153738",218,255,7354,3.158424065307
"153743",376,218,7355,1.97177553150986
"153748",742,218,7355,1.99391707449156
"153752",436,218,7355,0.78652801646286
"153755",100,218,7355,2.75866959872852
"153757",116,218,7355,2.24397423722043
"153759",218,255,7355,3.34747030438067
"153764",376,218,7356,1.97196099095824
"153769",742,218,7356,1.99260952621155
"153773",436,218,7356,0.785869818799526
"153776",100,218,7356,2.75646361175855
"153778",116,218,7356,2.31370779784964
"153780",218,255,7356,3.35017257962428
"153785",376,218,7357,1.96843312297599
"153790",742,218,7357,1.95731653136354
"153794",436,218,7357,0.780978263298026
"153797",100,218,7357,2.76271653150463
"153799",116,218,7357,2.31731533715855
"153801",218,255,7357,3.35094808740249
"153806",376,218,7358,1.96843312297599
"153811",742,218,7358,1.94261893431239
"153815",436,218,7358,0.779737640143145
"153818",100,218,7358,2.76271653150463
"153820",116,218,7358,2.32030844868312
"153822",218,255,7358,3.26429002254187
"153827",376,218,7359,1.95536851322941
"153832",742,218,7359,1.93249990505795
"153836",436,218,7359,0.764085026915199
"153839",100,218,7359,2.75797566453169
"153841",116,218,7359,2.31247107362022
"153843",218,255,7359,3.24669392112444
"153848",376,218,7360,1.95258766499458
"153853",742,218,7360,1.93249990505795
"153857",436,218,7360,0.764085026915199
"153860",100,218,7360,2.75797566453169
"153862",116,218,7360,2.31247107362022
"153864",218,255,7360,3.0410395954751
"153869",376,218,7361,1.93871429873924
"153874",742,218,7361,1.93564818741656
"153878",436,218,7361,0.754104083237851
"153881",100,218,7361,2.74155984909121
"153883",116,218,7361,2.31247107362022
"153885",218,255,7361,3.04100224625819
"153890",376,218,7362,1.91816466889603
"153895",742,218,7362,1.93564818741656
"153899",436,218,7362,0.754104083237851
"153902",100,218,7362,2.75796879290339
"153904",116,218,7362,2.31438719228876
"153906",218,255,7362,3.04100224625819
"153911",376,218,7363,1.91223532923147
"153916",742,218,7363,1.93564818741656
"153920",436,218,7363,0.754104083237851
"153923",100,218,7363,2.75796879290339
"153925",116,218,7363,2.31438719228876
"153927",218,255,7363,3.04100224625819
"153932",376,218,7364,1.91223532923147
"153937",742,218,7364,1.93564818741656
"153941",436,218,7364,0.754104083237851
"153944",100,218,7364,2.75796879290339
"153946",116,218,7364,2.31438719228876
"153948",218,255,7364,3.04100224625819
"153953",376,218,7365,1.91290230988438
"153958",742,218,7365,1.93111331823096
"153962",436,218,7365,0.759659027956622
"153965",100,218,7365,2.75056879998102
"153967",116,218,7365,2.3850886867851
"153969",218,255,7365,3.04709394950982
"153974",376,218,7366,1.87747811219306
"153979",742,218,7366,1.91081385863433
"153983",436,218,7366,0.729775347799581
"153986",100,218,7366,2.74141445424237
"153988",116,218,7366,2.37757369724479
"153990",218,255,7366,3.04586204959111
"153995",376,218,7367,1.87747811219306
"154000",742,218,7367,1.91081385863433
"154004",436,218,7367,0.729775347799581
"154007",100,218,7367,2.74141445424237
"154009",116,218,7367,2.39198550451926
"154011",218,255,7367,3.04660046010949
"154016",376,218,7368,1.87747811219306
"154021",742,218,7368,1.91081385863433
"154025",436,218,7368,0.729775347799581
"154028",100,218,7368,2.74141445424237
"154030",116,218,7368,2.39403987081048
"154032",218,255,7368,3.04660046010949
"154037",376,218,7369,1.86216675597649
"154042",742,218,7369,1.89919855861598
"154046",436,218,7369,0.712997504873615
"154049",100,218,7369,2.73150076231456
"154051",116,218,7369,2.38411112793222
"154053",218,255,7369,3.04769971977873
"154058",376,218,7370,1.86216675597649
"154063",742,218,7370,1.89919855861598
"154067",436,218,7370,0.71291711615657
"154070",100,218,7370,2.73150076231456
"154072",116,218,7370,2.35038460620299
"154074",218,255,7370,3.04769971977873
"154079",376,218,7371,1.86216675597649
"154084",742,218,7371,1.89919855861598
"154088",436,218,7371,0.71291711615657
"154091",100,218,7371,2.72503418469127
"154093",116,218,7371,2.33995122705068
"154095",218,255,7371,3.03359097678632
"154100",376,218,7372,1.86216675597649
"154105",742,218,7372,1.89919855861598
"154109",436,218,7372,0.71291711615657
"154112",100,218,7372,2.73865723214936
"154114",116,218,7372,2.32451875300588
"154116",218,255,7372,3.03552454815298
"154121",376,218,7373,1.87662391305877
"154126",742,218,7373,1.91016237975964
"154130",436,218,7373,0.728748369815672
"154133",100,218,7373,2.73663241782743
"154135",116,218,7373,2.33383753870658
"154137",218,255,7373,3.0314657689151
"154142",376,218,7374,1.87662391305877
"154147",742,218,7374,1.91016237975964
"154151",436,218,7374,0.728748369815672
"154154",100,218,7374,2.73663241782743
"154156",116,218,7374,2.35175765648147
"154158",218,255,7374,3.03287982078156
"154163",376,218,7375,1.87662391305877
"154168",742,218,7375,1.91016237975964
"154172",436,218,7375,0.728748369815672
"154175",100,218,7375,2.72103306052701
"154177",116,218,7375,2.35175765648147
"154179",218,255,7375,3.03287982078156
"154184",376,218,7376,1.94300953259731
"154189",742,218,7376,1.98098340365309
"154193",436,218,7376,0.788675802221039
"154196",100,218,7376,2.77014884129156
"154198",116,218,7376,2.42560343599675
"154200",218,255,7376,2.96157971305389
"154205",376,218,7377,1.94300953259731
"154210",742,218,7377,1.98098340365309
"154214",436,218,7377,0.798919793852299
"154217",100,218,7377,2.76168682719909
"154219",116,218,7377,2.44588417220538
"154221",218,255,7377,3.01737282013778
"154226",376,218,7378,1.94385180501087
"154231",742,218,7378,1.98168437048613
"154235",436,218,7378,0.803744063299381
"154238",100,218,7378,2.76193166072678
"154240",116,218,7378,2.46422851683459
"154242",218,255,7378,3.0167492330829
"154247",376,218,7379,1.86975416839862
"154252",742,218,7379,1.92460588844288
"154256",436,218,7379,0.737657162704328
"154259",100,218,7379,2.75685941716748
"154261",116,218,7379,2.41619442280227
"154263",218,255,7379,3.0525548183173
"154268",376,218,7380,1.89175318972217
"154273",742,218,7380,1.94278687084019
"154277",436,218,7380,0.747142655701707
"154280",100,218,7380,2.77339317279393
"154282",116,218,7380,2.42869483286946
"154284",218,255,7380,3.05795757062327
"154289",376,218,7381,1.89175318972217
"154294",742,218,7381,1.94278687084019
"154298",436,218,7381,0.747142655701707
"154301",100,218,7381,2.75762517662952
"154303",116,218,7381,2.42869483286946
"154305",218,255,7381,3.10680067155732
"154310",376,218,7382,1.89175318972217
"154315",742,218,7382,1.94379345453909
"154319",436,218,7382,0.747142655701707
"154322",100,218,7382,2.75049247664559
"154324",116,218,7382,2.42869483286946
"154326",218,255,7382,3.13167341900285
"154331",376,218,7383,1.89175318972217
"154336",742,218,7383,1.94379345453909
"154340",436,218,7383,0.747142655701707
"154343",100,218,7383,2.75049247664559
"154345",116,218,7383,2.45558000990117
"154347",218,255,7383,3.1217190080256
"154352",376,218,7384,1.90173506516654
"154357",742,218,7384,1.95199744707031
"154361",436,218,7384,0.729352771276698
"154364",100,218,7384,2.74351950041712
"154366",116,218,7384,2.45864678647467
"154368",218,255,7384,3.26087956993646
"154373",376,218,7385,1.96115364718933
"154378",742,218,7385,1.99453311208513
"154382",436,218,7385,0.796965339251965
"154385",100,218,7385,2.78969089409006
"154387",116,218,7385,2.49333584120596
"154389",218,255,7385,3.22483782849448
"154394",376,218,7386,1.96936718724163
"154399",742,218,7386,1.97956097175712
"154403",436,218,7386,0.827520174055594
"154406",100,218,7386,2.76331230726261
"154408",116,218,7386,2.47024971198101
"154410",218,255,7386,3.22300091113688
"154415",376,218,7387,1.96936718724163
"154420",742,218,7387,1.97956097175712
"154424",436,218,7387,0.827520174055594
"154427",100,218,7387,2.80476154755961
"154429",116,218,7387,2.47024971198101
"154431",218,255,7387,3.21333281531639
"154436",376,218,7388,1.93586622923279
"154441",742,218,7388,1.95306142228144
"154445",436,218,7388,0.791172098578432
"154448",100,218,7388,2.78946216213251
"154450",116,218,7388,2.44807539578385
"154452",218,255,7388,3.19950689341173
"154457",376,218,7389,1.90864514841916
"154462",742,218,7389,1.93192655743017
"154466",436,218,7389,0.763070580266989
"154469",100,218,7389,2.77754653517614
"154471",116,218,7389,2.4304029627085
"154473",218,255,7389,3.17545842493476
"154478",376,218,7390,1.90864514841916
"154483",742,218,7390,1.93192655743017
"154487",436,218,7390,0.763070580266989
"154490",100,218,7390,2.77754653517614
"154492",116,218,7390,2.4304029627085
"154494",218,255,7390,3.17725852201063
"154499",376,218,7391,1.90864514841916
"154504",742,218,7391,1.93192655743017
"154508",436,218,7391,0.763070580266989
"154511",100,218,7391,2.77754653517614
"154513",116,218,7391,2.43059030976885
"154515",218,255,7391,3.17725852201063
"154520",376,218,7392,1.90864514841916
"154525",742,218,7392,1.93192655743017
"154529",436,218,7392,0.763070580266989
"154532",100,218,7392,2.77754653517614
"154534",116,218,7392,2.43059030976885
"154536",218,255,7392,3.17725852201063
"154541",376,218,7393,1.90391799589268
"154546",742,218,7393,1.93192655743017
"154550",436,218,7393,0.763070580266989
"154553",100,218,7393,2.79230516925873
"154555",116,218,7393,2.43059030976885
"154557",218,255,7393,3.17725852201063
"154562",376,218,7394,1.89258438635216
"154567",742,218,7394,1.93519824921996
"154571",436,218,7394,0.755010463169882
"154574",100,218,7394,2.79800035355412
"154576",116,218,7394,2.43293861995535
"154578",218,255,7394,3.21094613377276
"154583",376,218,7395,1.89362423927346
"154588",742,218,7395,1.93258035064108
"154592",436,218,7395,0.759808810817564
"154595",100,218,7395,2.79312714185892
"154597",116,218,7395,2.42907776778971
"154599",218,255,7395,3.21493856270229
"154604",376,218,7396,1.89362423927346
"154609",742,218,7396,1.93258035064108
"154613",436,218,7396,0.753781356028391
"154616",100,218,7396,2.78224795113592
"154618",116,218,7396,2.42907776778971
"154620",218,255,7396,3.21532116933134
"154625",376,218,7397,1.89362423927346
"154630",742,218,7397,1.93258035064108
"154634",436,218,7397,0.753781356028391
"154637",100,218,7397,2.77719785920989
"154639",116,218,7397,2.42907776778971
"154641",218,255,7397,3.21532116933134
"154646",376,218,7398,1.89422005719082
"154651",742,218,7398,1.92908450001134
"154655",436,218,7398,0.758650221245602
"154658",100,218,7398,2.77133027798926
"154660",116,218,7398,2.42422382742812
"154662",218,255,7398,3.21996767426324
"154667",376,218,7399,1.89422005719082
"154672",742,218,7399,1.92908450001134
"154676",436,218,7399,0.758650221245602
"154679",100,218,7399,2.77133027798926
"154681",116,218,7399,2.42422382742812
"154683",218,255,7399,3.21996767426324
"154688",376,218,7400,1.91016843620242
"154693",742,218,7400,1.94188094140295
"154697",436,218,7400,0.775640987955124
"154700",100,218,7400,2.77748315265818
"154702",116,218,7400,2.43494154785495
"154704",218,255,7400,3.21890835360379
"154709",376,218,7401,1.90661239256017
"154714",742,218,7401,1.93901716139492
"154718",436,218,7401,0.771805779581885
"154721",100,218,7401,2.77609369224095
"154723",116,218,7401,2.43254284087048
"154725",218,255,7401,3.2191140777705
"154730",376,218,7402,1.90661239256017
"154735",742,218,7402,1.93901716139492
"154739",436,218,7402,0.771805779581885
"154742",100,218,7402,2.77609369224095
"154744",116,218,7402,2.43254284087048
"154746",218,255,7402,3.23161694265785
"154751",376,218,7403,1.90661239256017
"154756",742,218,7403,1.93901716139492
"154760",436,218,7403,0.771805779581885
"154763",100,218,7403,2.77609369224095
"154765",116,218,7403,2.43254284087048
"154767",218,255,7403,3.23457890700988
"154772",376,218,7404,1.90661239256017
"154777",742,218,7404,1.93901716139492
"154781",436,218,7404,0.771805779581885
"154784",100,218,7404,2.76514107762136
"154786",116,218,7404,2.43158393683423
"154788",218,255,7404,3.07098346986324
"154793",376,218,7405,1.90661239256017
"154798",742,218,7405,1.93901716139492
"154802",436,218,7405,0.771805779581885
"154805",100,218,7405,2.76497402485249
"154807",116,218,7405,2.41270562951021
"154809",218,255,7405,3.07098346986324
"154814",376,218,7406,1.90184078824806
"154819",742,218,7406,1.95676932216447
"154823",436,218,7406,0.77000008255584
"154826",100,218,7406,2.7603763364882
"154828",116,218,7406,2.40162013334296
"154830",218,255,7406,3.0743066674737
"154835",376,218,7407,1.90184078824806
"154840",742,218,7407,1.95676932216447
"154844",436,218,7407,0.77000008255584
"154847",100,218,7407,2.7552454460358
"154849",116,218,7407,2.40162013334296
"154851",218,255,7407,3.09814246172981
"154856",376,218,7408,1.90184078824806
"154861",742,218,7408,1.95676932216447
"154865",436,218,7408,0.77000008255584
"154868",100,218,7408,2.7552454460358
"154870",116,218,7408,2.39770780888294
"154872",218,255,7408,3.09869880705971
"154877",376,218,7409,1.89356584079984
"154882",742,218,7409,1.9497497194676
"154886",436,218,7409,0.761178844908343
"154889",100,218,7409,2.74890008853378
"154891",116,218,7409,2.39207893673646
"154893",218,255,7409,3.08330580802055
"154898",376,218,7410,1.89356584079984
"154903",742,218,7410,1.9497497194676
"154907",436,218,7410,0.778343385168783
"154910",100,218,7410,2.74890008853378
"154912",116,218,7410,2.39207893673646
"154914",218,255,7410,3.08330580802055
"154919",376,218,7411,1.89356584079984
"154924",742,218,7411,1.9497497194676
"154928",436,218,7411,0.778743863690752
"154931",100,218,7411,2.76180939181925
"154933",116,218,7411,2.39207893673646
"154935",218,255,7411,3.07742107644912
"154940",376,218,7412,1.89356584079984
"154945",742,218,7412,1.9497497194676
"154949",436,218,7412,0.778743863690752
"154952",100,218,7412,2.76180939181925
"154954",116,218,7412,2.39207893673646
"154956",218,255,7412,3.02317887068544
"154961",376,218,7413,1.89356584079984
"154966",742,218,7413,1.9497497194676
"154970",436,218,7413,0.772427995127054
"154973",100,218,7413,2.82578148168626
"154975",116,218,7413,2.27354171545543
"154977",218,255,7413,3.05440316571248
"154982",376,218,7414,1.89356584079984
"154987",742,218,7414,1.92515107436378
"154991",436,218,7414,0.772427995127054
"154994",100,218,7414,2.86334878639959
"154996",116,218,7414,2.27354171545543
"154998",218,255,7414,3.10141272878423
"155003",376,218,7415,1.89977885445754
"155008",742,218,7415,1.93048647141698
"155012",436,218,7415,0.778942136012682
"155015",100,218,7415,2.79236629435968
"155017",116,218,7415,2.27759917911734
"155019",218,255,7415,3.13045533776875
"155024",376,218,7416,1.89977885445754
"155029",742,218,7416,1.93048647141698
"155033",436,218,7416,0.787461495458032
"155036",100,218,7416,2.72617081392124
"155038",116,218,7416,2.27759917911734
"155040",218,255,7416,3.12800991394926
"155045",376,218,7417,1.89977885445754
"155050",742,218,7417,1.93048647141698
"155054",436,218,7417,0.787461495458032
"155057",100,218,7417,2.72617081392124
"155059",116,218,7417,2.27759917911734
"155061",218,255,7417,3.12800991394926
"155066",376,218,7418,1.89977885445754
"155071",742,218,7418,1.93048647141698
"155075",436,218,7418,0.787461495458032
"155078",100,218,7418,2.72617081392124
"155080",116,218,7418,2.29096403756694
"155082",218,255,7418,3.13073363775464
"155087",376,218,7419,1.89977885445754
"155092",742,218,7419,1.93048647141698
"155096",436,218,7419,0.787461495458032
"155099",100,218,7419,2.72617081392124
"155101",116,218,7419,2.29096403756694
"155103",218,255,7419,3.14723201753014
"155108",376,218,7420,1.89035172596107
"155113",742,218,7420,1.92239621314754
"155117",436,218,7420,0.777719079635443
"155120",100,218,7420,2.72263597175164
"155122",116,218,7420,2.28485193161942
"155124",218,255,7420,2.97232840766292
"155129",376,218,7421,1.89035172596107
"155134",742,218,7421,1.92239621314754
"155138",436,218,7421,0.777719079635443
"155141",100,218,7421,2.72263597175164
"155143",116,218,7421,2.28485193161942
"155145",218,255,7421,2.97232840766292
"155150",376,218,7422,1.89035172596107
"155155",742,218,7422,1.92239621314754
"155159",436,218,7422,0.777719079635443
"155162",100,218,7422,2.72263597175164
"155164",116,218,7422,2.28485193161942
"155166",218,255,7422,2.97707315830498
"155171",376,218,7423,1.89035172596107
"155176",742,218,7423,1.92239621314754
"155180",436,218,7423,0.777719079635443
"155183",100,218,7423,2.71776036598152
"155185",116,218,7423,2.28485193161942
"155187",218,255,7423,2.97375276467295
"155192",376,218,7424,1.89510084885845
"155197",742,218,7424,1.92239621314754
"155201",436,218,7424,0.777719079635443
"155204",100,218,7424,2.71030221125339
"155206",116,218,7424,2.31241381646544
"155208",218,255,7424,2.87646741683267
"155213",376,218,7425,1.89510084885845
"155218",742,218,7425,1.92239621314754
"155222",436,218,7425,0.777719079635443
"155225",100,218,7425,2.69268118231272
"155227",116,218,7425,2.31512963448116
"155229",218,255,7425,2.85993313453741
"155234",376,218,7426,1.89510084885845
"155239",742,218,7426,1.92239621314754
"155243",436,218,7426,0.76390616755201
"155246",100,218,7426,2.71221265370177
"155248",116,218,7426,2.33021836919317
"155250",218,255,7426,2.78421058394027
"155255",376,218,7427,1.90029864635641
"155260",742,218,7427,1.92239621314754
"155264",436,218,7427,0.76390616755201
"155267",100,218,7427,2.71007155819344
"155269",116,218,7427,2.33118730980746
"155271",218,255,7427,2.78223857002325
"155276",376,218,7428,1.91275965030215
"155281",742,218,7428,1.93263744339284
"155285",436,218,7428,0.767667107764818
"155288",100,218,7428,2.71255121224301
"155290",116,218,7428,2.3091281328458
"155292",218,255,7428,2.77370322134957
"155297",376,218,7429,1.91275965030215
"155302",742,218,7429,1.93263744339284
"155306",436,218,7429,0.767667107764818
"155309",100,218,7429,2.71646487594613
"155311",116,218,7429,2.31168204686543
"155313",218,255,7429,2.77564655257563
"155318",376,218,7430,1.91275965030215
"155323",742,218,7430,1.93263744339284
"155327",436,218,7430,0.767667107764818
"155330",100,218,7430,2.71677016757491
"155332",116,218,7430,2.31294026758149
"155334",218,255,7430,2.87830347410432
"155339",376,218,7431,1.91295156904821
"155344",742,218,7431,1.94384257641919
"155348",436,218,7431,0.769488225279633
"155351",100,218,7431,2.71683529455228
"155353",116,218,7431,2.31346022405831
"155355",218,255,7431,3.11276210207671
"155360",376,218,7432,1.92705776974226
"155365",742,218,7432,1.95662659316999
"155369",436,218,7432,0.794517256731406
"155372",100,218,7432,2.72171326405354
"155374",116,218,7432,2.32289093456837
"155376",218,255,7432,3.11220691428526
"155381",376,218,7433,1.94625232894504
"155386",742,218,7433,1.96343692931553
"155390",436,218,7433,0.833407603543428
"155393",100,218,7433,2.72699971781095
"155395",116,218,7433,2.33587508696418
"155397",218,255,7433,3.07140856661256
"155402",376,218,7434,1.94625232894504
"155407",742,218,7434,1.96343692931553
"155411",436,218,7434,0.833407603543428
"155414",100,218,7434,2.72699971781095
"155416",116,218,7434,2.33587508696418
"155418",218,255,7434,2.92535016290783
"155423",376,218,7435,1.94625232894504
"155428",742,218,7435,1.96343692931553
"155432",436,218,7435,0.833407603543428
"155435",100,218,7435,2.72421155643169
"155437",116,218,7435,2.33587508696418
"155439",218,255,7435,2.89644560056373
"155444",376,218,7436,1.94625232894504
"155449",742,218,7436,1.96343692931553
"155453",436,218,7436,0.833407603543428
"155456",100,218,7436,2.75538150552623
"155458",116,218,7436,2.33587508696418
"155460",218,255,7436,2.89913449371101
"155465",376,218,7437,1.91711466246127
"155470",742,218,7437,1.93749090348832
"155474",436,218,7437,0.803539735883671
"155477",100,218,7437,2.7378630764967
"155479",116,218,7437,2.31623325859032
"155481",218,255,7437,2.85475048016898
"155486",376,218,7438,1.91283514427773
"155491",742,218,7438,1.93402967079101
"155495",436,218,7438,0.802276687797919
"155498",100,218,7438,2.72986359400905
"155500",116,218,7438,2.31366598080914
"155502",218,255,7438,2.80972341038688
"155507",376,218,7439,1.91283514427773
"155512",742,218,7439,1.93402967079101
"155516",436,218,7439,0.802276687797919
"155519",100,218,7439,2.71817750362702
"155521",116,218,7439,2.31366598080914
"155523",218,255,7439,2.9311885342589
"155528",376,218,7440,1.93570026553286
"155533",742,218,7440,1.93402967079101
"155537",436,218,7440,0.802276687797919
"155540",100,218,7440,2.7234878693073
"155542",116,218,7440,2.31366598080914
"155544",218,255,7440,2.9311885342589
"155549",376,218,7441,1.93570026553286
"155554",742,218,7441,1.93402967079101
"155558",436,218,7441,0.802276687797919
"155561",100,218,7441,2.7234878693073
"155563",116,218,7441,2.31366598080914
"155565",218,255,7441,2.98235059287598
"155570",376,218,7442,1.93570026553286
"155575",742,218,7442,1.98286886950096
"155579",436,218,7442,0.679769394983328
"155582",100,218,7442,2.7234878693073
"155584",116,218,7442,2.31366598080914
"155586",218,255,7442,2.94878395746827
"155591",376,218,7443,1.93570026553286
"155596",742,218,7443,1.98286886950096
"155600",436,218,7443,0.679769394983328
"155603",100,218,7443,2.7234878693073
"155605",116,218,7443,2.31924962016331
"155607",218,255,7443,2.94878395746827
"155612",376,218,7444,1.93916371036176
"155617",742,218,7444,1.98079903779662
"155621",436,218,7444,0.682102569380881
"155624",100,218,7444,2.72463663248221
"155626",116,218,7444,2.32151678224123
"155628",218,255,7444,2.9543043107849
"155633",376,218,7445,1.95475854856399
"155638",742,218,7445,1.98224472122793
"155642",436,218,7445,0.693697258792335
"155645",100,218,7445,2.72993532345805
"155647",116,218,7445,2.34471979746572
"155649",218,255,7445,3.038969465263
"155654",376,218,7446,1.95475854856399
"155659",742,218,7446,2.00423810008716
"155663",436,218,7446,0.702109367303984
"155666",100,218,7446,2.75191438846923
"155668",116,218,7446,2.35687872112042
"155670",218,255,7446,3.03205515436327
"155675",376,218,7447,1.95755057334006
"155680",742,218,7447,2.0067902531757
"155684",436,218,7447,0.704320657979021
"155687",100,218,7447,2.75287648801467
"155689",116,218,7447,2.43153885388986
"155691",218,255,7447,2.95130468517502
"155696",376,218,7448,1.96114015959696
"155701",742,218,7448,2.00666917246989
"155705",436,218,7448,0.716915086433533
"155708",100,218,7448,2.76895958829756
"155710",116,218,7448,2.43692432452795
"155712",218,255,7448,2.93571994514531
"155717",376,218,7449,1.96114015959696
"155722",742,218,7449,2.00666917246989
"155726",436,218,7449,0.716915086433533
"155729",100,218,7449,2.78719950454592
"155731",116,218,7449,2.43692432452795
"155733",218,255,7449,2.95453313515841
"155738",376,218,7450,1.96114015959696
"155743",742,218,7450,1.98815035722679
"155747",436,218,7450,0.716915086433533
"155750",100,218,7450,2.9169935797737
"155752",116,218,7450,2.44115627895389
"155754",218,255,7450,2.96368686155869
"155759",376,218,7451,1.96114015959696
"155764",742,218,7451,1.98815035722679
"155768",436,218,7451,0.716915086433533
"155771",100,218,7451,2.93584624863786
"155773",116,218,7451,2.45820515122497
"155775",218,255,7451,2.99313748661311
"155780",376,218,7452,1.96865945891716
"155785",742,218,7452,1.99478665509397
"155789",436,218,7452,0.728845861109192
"155792",100,218,7452,2.93919272182703
"155794",116,218,7452,2.45906705356096
"155796",218,255,7452,2.98840964048917
"155801",376,218,7453,1.96865945891716
"155806",742,218,7453,1.99478665509397
"155810",436,218,7453,0.747377065706461
"155813",100,218,7453,2.81487596546207
"155815",116,218,7453,2.45906705356096
"155817",218,255,7453,2.95753947621475
"155822",376,218,7454,1.98353608514289
"155827",742,218,7454,1.99886853721824
"155831",436,218,7454,0.77142058590888
"155834",100,218,7454,2.81134655810983
"155836",116,218,7454,2.46939942963649
"155838",218,255,7454,2.92383268698707
"155843",376,218,7455,1.98353608514289
"155848",742,218,7455,1.99886853721824
"155852",436,218,7455,0.794328105233599
"155855",100,218,7455,2.80967756409806
"155857",116,218,7455,2.46939942963649
"155859",218,255,7455,2.91465367745994
"155864",376,218,7456,1.98353608514289
"155869",742,218,7456,1.99886853721824
"155873",436,218,7456,0.794328105233599
"155876",100,218,7456,2.80967756409806
"155878",116,218,7456,2.46939942963649
"155880",218,255,7456,2.99300361249982
"155885",376,218,7457,1.98349381132486
"155890",742,218,7457,1.99911496782476
"155894",436,218,7457,0.793994796118967
"155897",100,218,7457,2.81010064725376
"155899",116,218,7457,2.49003840263338
"155901",218,255,7457,3.04432216087538
"155906",376,218,7458,1.90531901359431
"155911",742,218,7458,1.93173353301665
"155915",436,218,7458,0.720991387094187
"155918",100,218,7458,2.76562214353317
"155920",116,218,7458,2.36486413002683
"155922",218,255,7458,3.10320316590728
"155927",376,218,7459,1.888208906759
"155932",742,218,7459,1.9172632153622
"155936",436,218,7459,0.795985556002118
"155939",100,218,7459,2.75898595154107
"155941",116,218,7459,2.30695971804615
"155943",218,255,7459,3.10685567583964
"155948",376,218,7460,1.888208906759
"155953",742,218,7460,1.9172632153622
"155957",436,218,7460,0.795985556002118
"155960",100,218,7460,2.75898595154107
"155962",116,218,7460,2.28948631692517
"155964",218,255,7460,3.10613563232467
"155969",376,218,7461,1.888208906759
"155974",742,218,7461,1.9099066226863
"155978",436,218,7461,0.795985556002118
"155981",100,218,7461,2.78951977053686
"155983",116,218,7461,2.27811491470197
"155985",218,255,7461,3.18035856461138
"155990",376,218,7462,1.888208906759
"155995",742,218,7462,1.91237990983094
"155999",436,218,7462,0.795985556002118
"156002",100,218,7462,2.7881639585184
"156004",116,218,7462,2.26025457251779
"156006",218,255,7462,3.18035856461138
"156011",376,218,7463,1.888208906759
"156016",742,218,7463,1.91237990983094
"156020",436,218,7463,0.795985556002118
"156023",100,218,7463,2.78733320780563
"156025",116,218,7463,2.27207130069528
"156027",218,255,7463,3.18035856461138
"156032",376,218,7464,1.888208906759
"156037",742,218,7464,1.91237990983094
"156041",436,218,7464,0.795985556002118
"156044",100,218,7464,2.8009801936465
"156046",116,218,7464,2.27056637003703
"156048",218,255,7464,3.18034811954556
"156053",376,218,7465,1.92165480569846
"156058",742,218,7465,1.94155538675182
"156062",436,218,7465,0.836263035332784
"156065",100,218,7465,2.79849490921174
"156067",116,218,7465,2.26238301023497
"156069",218,255,7465,3.17710861665083
"156074",376,218,7466,1.93057945007814
"156079",742,218,7466,1.94939829358318
"156083",436,218,7466,0.854569536178303
"156086",100,218,7466,2.79736995798125
"156088",116,218,7466,2.24591500282175
"156090",218,255,7466,3.16021002016122
"156095",376,218,7467,1.93057945007814
"156100",742,218,7467,1.94939829358318
"156104",436,218,7467,0.825488175181208
"156107",100,218,7467,2.79111739152691
"156109",116,218,7467,2.24591500282175
"156111",218,255,7467,2.94142645331972
"156116",376,218,7468,1.96416531744759
"156121",742,218,7468,1.9791055574236
"156125",436,218,7468,0.863914886874859
"156128",100,218,7468,2.80533073851979
"156130",116,218,7468,2.26357748131135
"156132",218,255,7468,2.83156571431231
"156137",376,218,7469,1.96416531744759
"156142",742,218,7469,1.9791055574236
"156146",436,218,7469,0.863914886874859
"156149",100,218,7469,2.80999919745255
"156151",116,218,7469,2.26357748131135
"156153",218,255,7469,2.83237864489708
"156158",376,218,7470,1.97808600800471
"156163",742,218,7470,1.99150034642854
"156167",436,218,7470,0.880207672179697
"156170",100,218,7470,2.81513200501078
"156172",116,218,7470,2.27591074553981
"156174",218,255,7470,2.99985255033793
"156179",376,218,7471,1.97808600800471
"156184",742,218,7471,1.97254349760024
"156188",436,218,7471,0.880207672179697
"156191",100,218,7471,2.81513200501078
"156193",116,218,7471,2.27491866385987
"156195",218,255,7471,3.0135572599453
"156200",376,218,7472,1.93341097055541
"156205",742,218,7472,1.92487289188793
"156209",436,218,7472,0.828670851523088
