"","Cap1","Cap2","Time","Distance"
"46135",436,116,2204,0.78987677095861
"46136",436,449,2204,0.471915013323374
"46137",436,255,2204,1.87779610550347
"46153",436,3008,2205,3.62111957686791
"46154",436,3310,2205,1.33237090905648
"46155",436,100,2205,0.55564169219021
"46156",436,116,2205,0.851038527623749
"46157",436,449,2205,0.487577940231098
"46158",436,255,2205,1.91522515034369
"46174",436,3008,2206,3.60024872510442
"46175",436,3310,2206,1.07339649230841
"46176",436,100,2206,0.536167374240544
"46177",436,116,2206,0.891152199514763
"46178",436,449,2206,0.468172817450992
"46179",436,255,2206,1.85206366232616
"46195",436,3008,2207,3.58513684682412
"46196",436,3310,2207,0.554799439617597
"46197",436,100,2207,0.748280774175042
"46198",436,116,2207,0.915201413187283
"46199",436,449,2207,0.451102927279352
"46200",436,255,2207,1.83460472486828
"46216",436,3008,2208,3.6136532441777
"46217",436,3310,2208,0.345225251393927
"46218",436,100,2208,0.841613374121395
"46219",436,116,2208,1.05134148258308
"46220",436,449,2208,0.436666912646241
"46221",436,255,2208,1.78223032546554
"46237",436,3008,2209,3.57133717376783
"46238",436,3310,2209,0.334221702766292
"46239",436,100,2209,1.08342035830974
"46240",436,116,2209,1.14254765279178
"46241",436,449,2209,0.404644175665485
"46242",436,255,2209,1.64269497731898
"46258",436,3008,2210,3.55322971046286
"46259",436,3310,2210,0.653501325859405
"46260",436,100,2210,1.30345277401983
"46261",436,116,2210,1.23990508979518
"46262",436,449,2210,0.433179855256451
"46263",436,255,2210,1.67976982783624
"46279",436,3008,2211,3.56571703287235
"46280",436,3310,2211,1.06249121488133
"46281",436,100,2211,1.48551446657379
"46282",436,116,2211,0.932404553077686
"46283",436,449,2211,0.442427818971638
"46284",436,255,2211,1.68762588437396
"46300",436,3008,2212,3.61722829737024
"46301",436,3310,2212,1.46870334822931
"46302",436,100,2212,1.48962473156832
"46303",436,116,2212,1.03326964433298
"46304",436,449,2212,0.442427818971638
"46305",436,255,2212,1.60969823408271
"46321",436,3008,2213,3.77193799013186
"46322",436,3310,2213,1.88481494102206
"46323",436,100,2213,1.5910999887185
"46324",436,116,2213,1.06100496558687
"46325",436,449,2213,0.476711278448497
"46326",436,255,2213,1.64272639560244
"46342",436,3008,2214,3.79945359136021
"46343",436,3310,2214,1.89722296325445
"46344",436,100,2214,1.73522159106553
"46345",436,116,2214,1.0810319856045
"46346",436,449,2214,0.463779131268323
"46347",436,255,2214,1.62260777494409
"46363",436,3008,2215,3.7900236932985
"46364",436,3310,2215,2.29619839800484
"46365",436,100,2215,1.74587348570851
"46366",436,116,2215,1.08421755427589
"46367",436,449,2215,0.4594796985722
"46368",436,255,2215,1.62697292020365
"46384",436,3008,2216,3.70856000172695
"46385",436,3310,2216,2.2999525056618
"46386",436,100,2216,1.78685892070415
"46387",436,116,2216,1.07713378950806
"46388",436,449,2216,0.456720519464585
"46389",436,255,2216,1.62122347508787
"46405",436,3008,2217,3.76574004825466
"46406",436,3310,2217,2.28074598386142
"46407",436,100,2217,1.88116110862414
"46408",436,116,2217,1.01652266019996
"46409",436,449,2217,0.53842295029094
"46410",436,255,2217,1.6963772526549
"46426",436,3008,2218,3.74967797151382
"46427",436,3310,2218,2.27622282841553
"46428",436,100,2218,1.88116110862414
"46429",436,116,2218,1.09517544795343
"46430",436,449,2218,0.53842295029094
"46431",436,255,2218,1.69309058981645
"46447",436,3008,2219,3.74166093929969
"46448",436,3310,2219,2.24725204830255
"46449",436,100,2219,1.88116110862414
"46450",436,116,2219,1.05088099940003
"46451",436,449,2219,0.53842295029094
"46452",436,255,2219,1.72347210396455
"46468",436,3008,2220,3.82581994341357
"46469",436,3310,2220,2.24725204830255
"46470",436,100,2220,1.88855143104444
"46471",436,116,2220,0.969773633225816
"46472",436,449,2220,0.53842295029094
"46473",436,255,2220,1.745201291995
"46489",436,3008,2221,3.94355442636772
"46490",436,3310,2221,2.18270655155474
"46491",436,100,2221,1.9013673440711
"46492",436,116,2221,0.964522623166507
"46493",436,449,2221,0.539386557025664
"46494",436,255,2221,1.77910606890792
"46510",436,3008,2222,3.92486570289028
"46511",436,3310,2222,2.17168384671895
"46512",436,100,2222,1.92278534907046
"46513",436,116,2222,0.899179019939856
"46514",436,449,2222,0.579530433540811
"46515",436,255,2222,1.82932625641929
"46531",436,3008,2223,3.92583390639803
"46532",436,3310,2223,2.1049690740246
"46533",436,100,2223,1.98019400398042
"46534",436,116,2223,0.861491246037939
"46535",436,449,2223,0.70312805761113
"46536",436,255,2223,1.8937327316113
"46552",436,3008,2224,3.92906738762832
"46553",436,3310,2224,2.10271088476281
"46554",436,100,2224,1.98223076847778
"46555",436,116,2224,0.838818912042403
"46556",436,449,2224,0.706908441808414
"46557",436,255,2224,1.80998828898532
"46573",436,3008,2225,3.93178498728305
"46574",436,3310,2225,2.26565359887605
"46575",436,100,2225,1.98019709612452
"46576",436,116,2225,0.838818912042403
"46577",436,449,2225,0.699199025385476
"46578",436,255,2225,1.80998828898532
"46594",436,3008,2226,3.9344679907495
"46595",436,3310,2226,2.19249110600249
"46596",436,100,2226,2.05009630434768
"46597",436,116,2226,0.821495981548297
"46598",436,449,2226,0.693219177316958
"46599",436,255,2226,1.72352932630141
"46615",436,3008,2227,3.93522565179335
"46616",436,3310,2227,2.12293573272956
"46617",436,100,2227,1.90805079879965
"46618",436,116,2227,0.821495981548297
"46619",436,449,2227,0.684858199775691
"46620",436,255,2227,1.72032999133771
"46636",436,3008,2228,3.93639368627331
"46637",436,3310,2228,2.09357777658247
"46638",436,100,2228,1.90114988859374
"46639",436,116,2228,0.820832592493744
"46640",436,449,2228,0.686782772789184
"46641",436,255,2228,1.69351871377319
"46657",436,3008,2229,3.95058384446304
"46658",436,3310,2229,2.0769764963764
"46659",436,100,2229,1.91493430020458
"46660",436,116,2229,0.828992633803221
"46661",436,449,2229,0.733481259610632
"46662",436,255,2229,1.7301233324246
"46678",436,3008,2230,3.95058384446304
"46679",436,3310,2230,2.09555615348289
"46680",436,100,2230,1.90555596897598
"46681",436,116,2230,0.8803819584703
"46682",436,449,2230,0.733481259610632
"46683",436,255,2230,1.73003120601913
"46699",436,3008,2231,3.9484823795773
"46700",436,3310,2231,2.11202792415252
"46701",436,100,2231,1.9020486647034
"46702",436,116,2231,0.777663728677119
"46703",436,449,2231,0.741871520615261
"46704",436,255,2231,1.73799471029114
"46720",436,3008,2232,3.9484823795773
"46721",436,3310,2232,2.11202792415252
"46722",436,100,2232,1.88311812996424
"46723",436,116,2232,0.98745017697097
"46724",436,449,2232,0.741871520615261
"46725",436,255,2232,1.73799471029114
"46741",436,3008,2233,3.9484823795773
"46742",436,3310,2233,2.11202792415252
"46743",436,100,2233,1.92955661399193
"46744",436,116,2233,1.29578345880012
"46745",436,449,2233,0.741871520615261
"46746",436,255,2233,1.73799471029114
"46762",436,3008,2234,3.96243637901385
"46763",436,3310,2234,2.16263019330629
"46764",436,100,2234,1.91844424122777
"46765",436,116,2234,1.50024467684441
"46766",436,449,2234,0.678164550975646
"46767",436,255,2234,1.65903463068135
"46783",436,3008,2235,3.96753193799778
"46784",436,3310,2235,2.17366227445756
"46785",436,100,2235,2.128797911334
"46786",436,116,2235,1.7196211274871
"46787",436,449,2235,0.637424004097743
"46788",436,255,2235,1.61788542703122
"46804",436,3008,2236,3.84732718786204
"46805",436,3310,2236,2.21036293881797
"46806",436,100,2236,2.23114448005951
"46807",436,116,2236,1.92591438296203
"46808",436,449,2236,0.606216184376498
"46809",436,255,2236,1.56539629736371
"46825",436,3008,2237,3.85150919970684
"46826",436,3310,2237,2.27894203787635
"46827",436,100,2237,2.35713867810106
"46828",436,116,2237,2.0353958837779
"46829",436,449,2237,0.455619984307098
"46830",436,255,2237,1.44820466744173
"46846",436,3008,2238,3.8632322129826
"46847",436,3310,2238,2.411438154152
"46848",436,100,2238,2.60023184274018
"46849",436,116,2238,2.16819788474207
"46850",436,449,2238,0.426401017118862
"46851",436,255,2238,1.45041669422963
"46867",436,3008,2239,3.88389421092753
"46868",436,3310,2239,2.39571213598379
"46869",436,100,2239,2.762657203147
"46870",436,116,2239,2.43377635811099
"46871",436,449,2239,0.418509676112751
"46872",436,255,2239,1.48177200884617
"46888",436,3008,2240,4.01473196691626
"46889",436,3310,2240,2.17629328386594
"46890",436,100,2240,2.79202832972733
